Name   Surname       HW1  HW2  HW3  HW4  HW5 Exam
Name6010   Surname6010         7    9    1    5    0    0
Name6011   Surname6011         7    1    9    1    0    9
Name6012   Surname6012         3    7    8    2    4    2
Name6013   Surname6013         4    5    4    0    3    3
Name6014   Surname6014         6    2    5    2    9    9
Name6015   Surname6015         1    6    3    6    3    9
Name6016   Surname6016         7    7    3    7    8    1
Name6017   Surname6017         3    3    5    6    8    9
Name6018   Surname6018         1    3    3    8    9    3
Name6019   Surname6019         8    2    2    7    5    4
Name6020   Surname6020         2    7    8    0    5    9
Name6021   Surname6021         5    8    3    7    9    3
Name6022   Surname6022         9    6    0    8    4    6
Name6023   Surname6023         5    2    5    7    2    8
Name6024   Surname6024         7    5    5    0    6    9
Name6025   Surname6025         4    4    5    6    8    0
Name6026   Surname6026         0    0    5    2    3    0
Name6027   Surname6027         0    7    1    5    5    7
Name6028   Surname6028         7    9    6    7    7    0
Name6029   Surname6029         4    4    2    1    9    1
Name6030   Surname6030         9    5    6    7    5    8
Name6031   Surname6031         4    0    5    7    0    9
Name6032   Surname6032         6    7    1    5    6    1
Name6033   Surname6033         3    1    3    1    8    8
Name6034   Surname6034         1    1    6    5    6    7
Name6035   Surname6035         2    4    7    7    0    2
Name6036   Surname6036         0    6    6    2    4    1
Name6037   Surname6037         7    6    0    6    1    2
Name6038   Surname6038         9    0    7    8    8    1
Name6039   Surname6039         8    2    2    8    2    3
Name6040   Surname6040         3    7    3    9    1    7
Name6041   Surname6041         9    2    3    6    4    9
Name6042   Surname6042         2    3    1    8    1    9
Name6043   Surname6043         6    0    4    2    8    9
Name6044   Surname6044         1    9    7    6    9    9
Name6045   Surname6045         1    3    1    6    6    8
Name6046   Surname6046         9    4    1    5    4    0
Name6047   Surname6047         0    2    9    5    6    5
Name6048   Surname6048         6    5    1    5    0    0
Name6049   Surname6049         1    6    2    7    2    2
Name6050   Surname6050         8    1    9    4    9    2
Name6051   Surname6051         1    4    9    2    7    2
Name6052   Surname6052         7    6    7    4    3    5
Name6053   Surname6053         6    7    6    8    6    7
Name6054   Surname6054         5    4    4    4    3    0
Name6055   Surname6055         6    3    3    6    1    4
Name6056   Surname6056         2    1    4    0    1    9
Name6057   Surname6057         3    9    6    5    7    0
Name6058   Surname6058         4    9    3    1    1    6
Name6059   Surname6059         2    1    9    0    8    2
Name6060   Surname6060         4    0    9    8    4    1
Name6061   Surname6061         1    4    8    6    3    8
Name6062   Surname6062         5    9    7    1    9    4
Name6063   Surname6063         6    6    8    7    9    5
Name6064   Surname6064         2    4    5    7    5    9
Name6065   Surname6065         3    8    7    9    4    5
Name6066   Surname6066         3    8    4    3    4    9
Name6067   Surname6067         7    6    4    3    3    1
Name6068   Surname6068         2    9    8    8    8    8
Name6069   Surname6069         5    7    9    1    2    8
Name6070   Surname6070         5    0    4    9    0    8
Name6071   Surname6071         7    7    9    5    3    5
Name6072   Surname6072         6    4    1    3    1    4
Name6073   Surname6073         7    7    7    8    8    5
Name6074   Surname6074         8    1    1    1    4    1
Name6075   Surname6075         8    1    2    5    1    9
Name6076   Surname6076         8    6    1    8    4    3
Name6077   Surname6077         9    8    2    0    3    5
Name6078   Surname6078         6    6    4    8    3    5
Name6079   Surname6079         8    8    7    4    6    6
Name6080   Surname6080         3    6    6    5    7    3
Name6081   Surname6081         7    1    7    7    4    9
Name6082   Surname6082         8    0    1    3    6    2
Name6083   Surname6083         2    0    0    1    8    0
Name6084   Surname6084         6    6    1    3    6    3
Name6085   Surname6085         4    9    8    9    3    8
Name6086   Surname6086         6    5    1    2    8    9
Name6087   Surname6087         0    7    3    2    5    1
Name6088   Surname6088         0    3    4    2    7    3
Name6089   Surname6089         6    8    5    8    3    5
Name6090   Surname6090         1    7    7    0    1    4
Name6091   Surname6091         1    0    8    4    2    3
Name6092   Surname6092         4    8    9    0    7    6
Name6093   Surname6093         2    1    2    4    1    6
Name6094   Surname6094         3    5    5    9    3    0
Name6095   Surname6095         9    7    6    8    8    5
Name6096   Surname6096         7    3    1    3    4    8
Name6097   Surname6097         9    4    9    6    4    1
Name6098   Surname6098         4    5    4    7    5    2
Name6099   Surname6099         5    3    4    0    1    7
Name6100   Surname6100         0    0    4    7    5    2
Name6101   Surname6101         4    4    8    2    1    9
Name6102   Surname6102         9    2    0    3    1    1
Name6103   Surname6103         1    3    8    2    8    4
Name6104   Surname6104         5    0    4    1    0    6
Name6105   Surname6105         8    5    2    2    3    8
Name6106   Surname6106         4    8    7    2    5    4
Name6107   Surname6107         7    0    4    6    0    7
Name6108   Surname6108         4    3    0    4    5    6
Name6109   Surname6109         2    3    3    1    1    7
Name6110   Surname6110         2    5    0    2    6    9
Name6111   Surname6111         5    3    8    9    3    7
Name6112   Surname6112         3    5    4    3    7    2
Name6113   Surname6113         6    9    8    1    9    2
Name6114   Surname6114         5    0    7    2    8    2
Name6115   Surname6115         0    6    0    3    7    6
Name6116   Surname6116         3    4    7    4    4    2
Name6117   Surname6117         1    1    6    5    1    5
Name6118   Surname6118         7    3    9    2    6    8
Name6119   Surname6119         5    3    5    1    0    4
Name6120   Surname6120         8    5    4    8    5    6
Name6121   Surname6121         2    2    9    2    6    8
Name6122   Surname6122         6    9    5    5    2    5
Name6123   Surname6123         4    9    8    5    8    2
Name6124   Surname6124         6    1    1    0    3    6
Name6125   Surname6125         3    5    5    8    6    8
Name6126   Surname6126         6    7    7    5    1    9
Name6127   Surname6127         8    0    3    8    2    0
Name6128   Surname6128         5    8    9    7    6    8
Name6129   Surname6129         8    2    6    2    4    3
Name6130   Surname6130         6    4    1    6    8    7
Name6131   Surname6131         2    6    7    3    9    3
Name6132   Surname6132         1    3    4    0    9    7
Name6133   Surname6133         7    0    1    8    5    6
Name6134   Surname6134         1    5    0    1    5    9
Name6135   Surname6135         5    2    5    5    2    3
Name6136   Surname6136         8    5    8    7    8    0
Name6137   Surname6137         8    6    1    6    8    0
Name6138   Surname6138         8    8    1    9    5    5
Name6139   Surname6139         2    4    5    4    7    5
Name6140   Surname6140         7    1    4    4    6    5
Name6141   Surname6141         9    7    5    9    8    6
Name6142   Surname6142         5    8    4    1    7    8
Name6143   Surname6143         6    7    4    1    9    4
Name6144   Surname6144         4    2    5    8    6    5
Name6145   Surname6145         2    0    4    7    3    9
Name6146   Surname6146         5    6    8    1    2    7
Name6147   Surname6147         2    1    2    8    0    5
Name6148   Surname6148         7    7    7    8    9    2
Name6149   Surname6149         2    1    2    7    6    9
Name6150   Surname6150         8    3    5    3    0    4
Name6151   Surname6151         9    6    3    5    4    5
Name6152   Surname6152         7    5    5    7    9    4
Name6153   Surname6153         5    5    9    7    0    6
Name6154   Surname6154         0    7    9    8    6    6
Name6155   Surname6155         9    9    1    6    3    1
Name6156   Surname6156         2    3    2    8    7    5
Name6157   Surname6157         8    4    8    1    6    2
Name6158   Surname6158         4    8    1    5    9    7
Name6159   Surname6159         7    1    5    6    2    3
Name6160   Surname6160         8    8    9    5    7    5
Name6161   Surname6161         1    5    8    5    9    9
Name6162   Surname6162         1    2    1    3    9    0
Name6163   Surname6163         9    1    0    9    4    2
Name6164   Surname6164         3    8    4    5    1    4
Name6165   Surname6165         8    9    4    1    1    1
