Name   Surname       HW1  HW2  HW3  HW4  HW5 Exam
Name42312   Surname42312         5    2    7    0    2    9
Name42313   Surname42313         4    2    6    9    6    5
Name42314   Surname42314         6    3    4    3    8    5
Name42315   Surname42315         1    9    5    4    3    1
Name42316   Surname42316         1    8    9    6    3    8
Name42317   Surname42317         3    8    8    6    6    3
Name42318   Surname42318         6    2    9    7    4    9
Name42319   Surname42319         3    4    1    9    6    6
Name42320   Surname42320         4    0    2    6    1    2
Name42321   Surname42321         8    6    7    8    0    5
Name42322   Surname42322         1    1    0    0    5    4
Name42323   Surname42323         6    3    0    6    3    0
Name42324   Surname42324         4    6    8    1    5    5
Name42325   Surname42325         0    9    0    7    3    7
Name42326   Surname42326         0    9    3    7    3    9
Name42327   Surname42327         1    1    6    8    5    6
Name42328   Surname42328         9    4    6    1    0    9
Name42329   Surname42329         9    4    0    8    2    0
Name42330   Surname42330         4    4    3    1    6    8
Name42331   Surname42331         8    7    3    5    6    8
Name42332   Surname42332         3    5    7    8    7    5
Name42333   Surname42333         5    6    4    2    3    0
Name42334   Surname42334         0    6    6    2    3    8
Name42335   Surname42335         6    7    6    0    0    9
Name42336   Surname42336         2    1    3    5    4    8
Name42337   Surname42337         6    0    3    5    2    0
Name42338   Surname42338         6    8    7    7    1    6
Name42339   Surname42339         5    0    7    8    6    4
Name42340   Surname42340         9    6    1    3    8    2
Name42341   Surname42341         7    0    2    6    2    9
Name42342   Surname42342         6    0    8    5    2    3
Name42343   Surname42343         1    1    2    1    8    6
Name42344   Surname42344         0    1    3    3    3    9
Name42345   Surname42345         3    8    1    4    2    7
Name42346   Surname42346         4    6    7    6    0    6
Name42347   Surname42347         9    5    7    0    1    8
Name42348   Surname42348         0    6    7    2    9    9
Name42349   Surname42349         3    9    5    7    3    3
Name42350   Surname42350         7    9    2    2    1    1
Name42351   Surname42351         0    5    3    2    3    9
Name42352   Surname42352         2    2    1    0    6    1
Name42353   Surname42353         6    2    4    4    3    2
Name42354   Surname42354         3    9    0    5    6    2
Name42355   Surname42355         8    0    9    6    5    4
Name42356   Surname42356         6    4    1    4    2    9
Name42357   Surname42357         6    0    2    4    5    1
Name42358   Surname42358         1    3    2    2    1    7
Name42359   Surname42359         8    6    8    5    0    5
Name42360   Surname42360         4    3    4    3    6    9
Name42361   Surname42361         3    2    8    9    8    5
Name42362   Surname42362         3    5    7    4    4    6
Name42363   Surname42363         0    2    4    8    6    6
Name42364   Surname42364         3    8    4    8    4    7
Name42365   Surname42365         7    9    1    9    7    7
Name42366   Surname42366         5    5    5    2    9    4
Name42367   Surname42367         0    8    0    8    7    8
Name42368   Surname42368         5    2    0    6    9    4
Name42369   Surname42369         8    4    8    5    2    0
Name42370   Surname42370         7    8    2    8    0    2
Name42371   Surname42371         2    8    4    8    0    0
Name42372   Surname42372         3    9    8    2    8    9
Name42373   Surname42373         5    2    7    5    0    4
Name42374   Surname42374         6    0    3    2    0    1
Name42375   Surname42375         6    3    3    8    9    6
Name42376   Surname42376         8    6    1    4    2    4
Name42377   Surname42377         1    0    6    0    7    4
Name42378   Surname42378         2    6    1    6    3    0
Name42379   Surname42379         7    4    8    1    5    0
Name42380   Surname42380         1    0    7    4    0    3
Name42381   Surname42381         5    2    7    4    3    7
Name42382   Surname42382         3    5    9    0    5    6
Name42383   Surname42383         6    6    4    3    8    4
Name42384   Surname42384         2    5    0    8    5    6
Name42385   Surname42385         1    6    0    8    1    5
Name42386   Surname42386         5    2    1    1    3    8
Name42387   Surname42387         6    4    7    8    5    4
Name42388   Surname42388         8    2    0    1    9    7
Name42389   Surname42389         4    6    6    0    2    5
Name42390   Surname42390         1    3    3    3    1    2
Name42391   Surname42391         3    5    2    3    4    1
Name42392   Surname42392         8    4    3    9    3    1
Name42393   Surname42393         3    4    6    6    7    0
Name42394   Surname42394         5    0    5    8    7    5
Name42395   Surname42395         7    4    1    8    5    2
Name42396   Surname42396         2    6    8    1    8    2
Name42397   Surname42397         5    5    8    4    4    6
Name42398   Surname42398         3    6    8    3    1    8
Name42399   Surname42399         6    7    8    9    6    4
Name42400   Surname42400         2    2    2    6    5    3
Name42401   Surname42401         5    8    4    6    2    2
Name42402   Surname42402         6    0    6    0    5    1
Name42403   Surname42403         3    6    1    0    2    2
Name42404   Surname42404         8    4    6    8    8    4
Name42405   Surname42405         0    8    2    0    7    6
Name42406   Surname42406         1    4    0    1    1    3
Name42407   Surname42407         2    4    1    5    4    8
Name42408   Surname42408         5    2    4    4    9    1
Name42409   Surname42409         3    2    7    1    4    8
Name42410   Surname42410         7    7    0    4    1    2
Name42411   Surname42411         1    8    9    4    4    1
Name42412   Surname42412         3    6    6    5    4    6
Name42413   Surname42413         4    4    3    3    5    2
Name42414   Surname42414         5    4    6    3    0    2
Name42415   Surname42415         7    6    5    9    5    3
Name42416   Surname42416         6    8    2    8    8    7
Name42417   Surname42417         9    1    8    8    1    4
Name42418   Surname42418         5    5    1    0    7    4
Name42419   Surname42419         5    8    4    9    6    3
Name42420   Surname42420         1    3    8    1    0    4
Name42421   Surname42421         9    0    7    4    5    5
Name42422   Surname42422         4    9    3    6    9    7
Name42423   Surname42423         9    2    3    8    4    3
Name42424   Surname42424         3    7    0    1    8    0
Name42425   Surname42425         1    5    3    2    6    1
Name42426   Surname42426         7    1    0    4    8    7
Name42427   Surname42427         7    6    3    6    1    7
Name42428   Surname42428         6    7    7    4    7    0
Name42429   Surname42429         8    8    7    5    5    5
Name42430   Surname42430         6    0    3    6    4    3
Name42431   Surname42431         1    6    2    8    8    3
Name42432   Surname42432         3    3    1    0    0    9
Name42433   Surname42433         0    8    7    8    6    2
Name42434   Surname42434         7    7    2    5    9    0
Name42435   Surname42435         2    0    2    1    7    0
Name42436   Surname42436         1    1    6    4    4    3
Name42437   Surname42437         8    7    6    4    4    7
Name42438   Surname42438         1    1    5    7    5    0
Name42439   Surname42439         1    3    0    3    9    7
Name42440   Surname42440         3    6    6    0    7    6
Name42441   Surname42441         3    4    3    0    3    7
Name42442   Surname42442         4    5    0    7    7    5
